title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,release_year,profit,ROI,roi_percentage
Trainwreck,Uni.,110200000.0,30600000.0,2015,36,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,106123897,3.0321113428571427,303.21113428571425
The Big Short,Par.,70300000.0,63200000.0,2015,42,2015-12-11,The Big Short,28000000,70259870,133162752,2015,105162752,3.7558125714285713,375.5812571428571
Pan,WB,35100000.0,93300000.0,2015,93,2015-10-09,Pan,150000000,35088320,151525973,2015,1525973,0.010173153333333334,1.0173153333333333
Magic Mike XXL,WB,66000000.0,56500000.0,2015,66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,2015,109160597,7.528317034482758,752.8317034482758
Seventh Son,Uni.,17200000.0,97000000.0,2015,24,2015-02-06,Seventh Son,95000000,17725785,108874967,2015,13874967,0.14605228421052632,14.605228421052633
Insidious Chapter 3,Focus,52200000.0,60800000.0,2015,51,2015-06-05,Insidious Chapter 3,10000000,52218558,120453155,2015,110453155,11.0453155,1104.53155
Get Hard,WB,90400000.0,21400000.0,2015,97,2015-03-27,Get Hard,40000000,90411453,106511453,2015,66511453,1.662786325,166.2786325
The Man From U.N.C.L.E.,WB,45400000.0,64400000.0,2015,55,2015-08-14,The Man From U.N.C.L.E.,75000000,45445109,104949584,2015,29949584,0.3993277866666667,39.93277866666667
Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,2015,69650646,1.8329117368421053,183.29117368421052
Sisters,Uni.,87000000.0,18000000.0,2015,57,2015-12-18,Sisters,30000000,87044645,106030660,2015,76030660,2.5343553333333335,253.43553333333335
Vacation,WB (NL),58900000.0,46000000.0,2015,28,2015-07-29,Vacation,31000000,58884188,102306500,2015,71306500,2.300209677419355,230.0209677419355
Chappie,Sony,31600000.0,70500000.0,2015,11,2015-03-06,Chappie,49000000,31569268,105002056,2015,56002056,1.1428991020408164,114.28991020408164
Joy,Fox,56500000.0,44700000.0,2015,88,2015-12-25,Joy,60000000,56451232,101134059,2015,41134059,0.68556765,68.556765
Black Mass,WB,62600000.0,37200000.0,2015,59,2015-09-18,Black Mass,53000000,62575678,98837872,2015,45837872,0.8648655094339622,86.48655094339622
The Visit,Uni.,65200000.0,33200000.0,2015,56,2015-09-11,The Visit,5000000,65206105,98677816,2015,93677816,18.7355632,1873.5563200000001
Spotlight,ORF,45100000.0,53200000.0,2015,34,2015-11-06,Spotlight,20000000,45055776,92088460,2015,72088460,3.604423,360.4423
In the Heart of the Sea,WB,25000000.0,68900000.0,2015,1,2015-12-11,In the Heart of the Sea,100000000,25020758,89693309,2015,-10306691,-0.10306691,-10.306690999999999
Southpaw,Wein.,52400000.0,39500000.0,2015,92,2015-07-24,Southpaw,30000000,52421953,94156456,2015,64156456,2.138548533333333,213.85485333333332
The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,2015,80384306,8.0384306,803.84306
Paper Towns,Fox,32000000.0,53500000.0,2015,68,2015-07-24,Paper Towns,12000000,32000304,85450484,2015,73450484,6.120873666666666,612.0873666666666
Sicario,LGF,46900000.0,38000000.0,2015,100,2015-09-18,Sicario,30000000,46889293,84393749,2015,54393749,1.8131249666666667,181.31249666666668
Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,8,2015-08-21,Hitman: Agent 47,35000000,22467450,82182803,2015,47182803,1.3480800857142856,134.80800857142856
The Wedding Ringer,SGem,64500000.0,15300000.0,2015,73,2015-01-16,The Wedding Ringer,23000000,64460211,80171596,2015,57171596,2.4857215652173914,248.57215652173915
Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,2015,67959374,6.7959374,679.59374
Crimson Peak,Uni.,31100000.0,43600000.0,2015,33,2015-10-16,Crimson Peak,55000000,31090320,74966854,2015,19966854,0.3630337090909091,36.30337090909091
The Transporter Refueled,EC,16000000.0,56600000.0,2015,34,2015-09-04,The Transporter Refueled,22000000,16029670,69698495,2015,47698495,2.168113409090909,216.81134090909092
Run All Night,WB,26500000.0,45200000.0,2015,70,2015-03-13,Run All Night,50000000,26461644,66961644,2015,16961644,0.33923288,33.923288
The Age of Adaline,LGF,42600000.0,23000000.0,2015,8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,2015,38984536,1.2994845333333334,129.94845333333333
Unfriended,Uni.,32500000.0,31600000.0,2015,14,2015-04-17,Unfriended,1000000,32789645,64364198,2015,63364198,63.364198,6336.419800000001
The Longest Ride,Fox,37400000.0,25500000.0,2015,61,2015-04-10,The Longest Ride,34000000,37446117,63802928,2015,29802928,0.8765567058823529,87.6556705882353
Brooklyn,FoxS,38300000.0,23800000.0,2015,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015,51076141,4.643285545454545,464.3285545454545
Woman in Gold,Wein.,33299999.0,28300000.0,2015,81,2015-04-01,Woman in Gold,11000000,33307793,58586407,2015,47586407,4.326037,432.60370000000006
Krampus,Uni.,42700000.0,18800000.0,2015,28,2015-12-04,Krampus,15000000,42725475,61788393,2015,46788393,3.1192262,311.92262
The Walk,TriS,10100000.0,51000000.0,2015,33,2015-09-30,The Walk,35000000,10161183,61492104,2015,26492104,0.7569172571428572,75.69172571428572
The Perfect Guy,SGem,57000000.0,3200000.0,2015,78,2015-09-11,The Perfect Guy,18000000,57027435,60278166,2015,42278166,2.348787,234.8787
No Escape,Wein.,27300000.0,27100000.0,2015,74,2015-08-26,No Escape,5000000,27288872,42844516,2015,37844516,7.5689032,756.89032
Sinister 2,Focus,27700000.0,25100000.0,2015,91,2015-08-21,Sinister 2,10000000,27740955,54104225,2015,44104225,4.4104225,441.04225
The Boy Next Door,Uni.,35400000.0,17000000.0,2015,81,2015-01-23,The Boy Next Door,4000000,36006065,53401938,2015,49401938,12.3504845,1235.04845
The Night Before,Sony,43000000.0,9300000.0,2015,6,2015-11-20,The Night Before,25000000,43035725,52427346,2015,27427346,1.09709384,109.70938400000001
Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,79,2015-05-08,Hot Pursuit,35000000,34580201,45671512,2015,10671512,0.30490034285714285,30.490034285714284
Entourage,WB,32400000.0,16900000.0,2015,30,2015-06-03,Entourage,30000000,32363404,46438538,2015,16438538,0.5479512666666667,54.79512666666667
Mortdecai,LGF,7700000.0,39600000.0,2015,48,2015-01-23,Mortdecai,60000000,7696134,30396134,2015,-29603866,-0.4933977666666667,-49.339776666666666
"McFarland, USA",BV,44500000.0,1200000.0,2015,80,2015-02-20,"McFarland, USA",17000000,44480275,45707924,2015,28707924,1.688701411764706,168.87014117647058
Still Alice,SPC,18800000.0,25100000.0,2015,92,2015-01-16,Still Alice,5000000,18656400,41699612,2015,36699612,7.3399224,733.99224
The DUFF,LGF,34000000.0,9500000.0,2015,33,2015-02-20,The DUFF,8500000,34030343,43528634,2015,35028634,4.1210157647058825,412.10157647058827
Legend,Uni.,1900000.0,41100000.0,2015,10,2015-11-20,Legend,25000000,1872994,42425450,2015,17425450,0.697018,69.7018
The Gallows,WB (NL),22800000.0,20200000.0,2015,80,2015-07-10,The Gallows,100000,22764410,41656474,2015,41556474,415.56474,41556.473999999995
Love the Coopers,LGF,26300000.0,16100000.0,2015,98,2015-11-13,Love the Coopers,18000000,26302731,42227490,2015,24227490,1.3459716666666666,134.59716666666665
Ricki and the Flash,TriS,26800000.0,14500000.0,2015,95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,2015,23166033,1.2870018333333333,128.70018333333334
Carol,Wein.,12700000.0,27600000.0,2015,60,2015-11-20,Carol,11800000,12711491,42843521,2015,31043521,2.6308068644067797,263.080686440678
The Lazarus Effect,Rela.,25800000.0,12600000.0,2015,76,2015-02-27,The Lazarus Effect,5000000,25801570,38359310,2015,33359310,6.671862,667.1862
The Water Diviner,WB,4200000.0,34000000.0,2015,4,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,8554727,0.3802100888888889,38.02100888888889
A Walk in the Woods,BG,29500000.0,8000000.0,2015,75,2015-09-02,A Walk in the Woods,8000000,29499394,37119358,2015,29119358,3.63991975,363.99197499999997
Ex Machina,A24,25400000.0,11400000.0,2015,72,2015-04-10,Ex Machina,13000000,25440971,38358392,2015,25358392,1.9506455384615384,195.06455384615384
Burnt,Wein.,13700000.0,23000000.0,2015,27,2015-10-30,Burnt,20000000,13651946,36773510,2015,16773510,0.8386755,83.86755000000001
Room,A24,14700000.0,20700000.0,2015,80,2015-10-16,Room,13000000,14677674,36262783,2015,23262783,1.7894448461538461,178.94448461538462
Steve Jobs,Uni.,17800000.0,16700000.0,2015,60,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,5579007,0.1859669,18.59669
Victor Frankenstein,Fox,5800000.0,28500000.0,2015,24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,2015,-8875633,-0.221890825,-22.1890825
Project Almanac,Par.,22300000.0,10900000.0,2015,84,2015-01-30,Project Almanac,12000000,22348241,32909437,2015,20909437,1.7424530833333334,174.24530833333333
Self/Less,Focus,12300000.0,18200000.0,2015,48,2015-07-10,Self/Less,26000000,12279691,33667319,2015,7667319,0.2948968846153846,29.48968846153846
American Ultra,LGF,14400000.0,12700000.0,2015,72,2015-08-21,American Ultra,28000000,14439985,30295028,2015,2295028,0.08196528571428571,8.196528571428571
Aloha,Sony,21100000.0,5200000.0,2015,3,2015-05-29,Aloha,37000000,21052030,25387091,2015,-11612909,-0.3138624054054054,-31.386240540540538
The 33,WB,12200000.0,12700000.0,2015,78,2015-11-13,The 33,25000000,12227722,28400715,2015,3400715,0.1360286,13.60286
The Gunman,ORF,10700000.0,13500000.0,2015,15,2015-03-20,The Gunman,40000000,10664749,18594227,2015,-21405773,-0.535144325,-53.5144325
Blackhat,Uni.,8000000.0,11600000.0,2015,47,2015-01-16,Blackhat,70000000,8005980,19665004,2015,-50334996,-0.7190713714285715,-71.90713714285715
Dope,ORF,17500000.0,480000.0,2015,11,2015-06-19,Dope,7000000,17506470,18190831,2015,11190831,1.598690142857143,159.8690142857143
While We're Young,A24,7600000.0,9700000.0,2015,45,2015-03-27,While We're Young,10000000,7582065,17503828,2015,7503828,0.7503828,75.03828
Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000.0,2015,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,2015,554855,0.03699033333333333,3.6990333333333334
Suffragette,Focus,4700000.0,11300000.0,2015,16,2015-10-23,Suffragette,14000000,4702420,34044909,2015,20044909,1.4317792142857142,143.1779214285714
Unfinished Business,Fox,10200000.0,4200000.0,2015,32,2015-03-06,Unfinished Business,35000000,10219501,13214051,2015,-21785949,-0.6224556857142857,-62.245568571428564
Do You Believe?,PFR,13000000.0,1400000.0,2015,60,2015-03-20,Do You Believe?,2300000,12985600,14304931,2015,12004931,5.2195352173913045,521.9535217391305
Hot Tub Time Machine 2,Par.,12300000.0,767000.0,2015,7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,2015,-1173356,-0.08381114285714286,-8.381114285714286
Child 44,LG/S,1200000.0,11700000.0,2015,2,2015-04-17,Child 44,50000000,1224330,8004221,2015,-41995779,-0.83991558,-83.991558
We Are Your Friends,WB,3600000.0,7500000.0,2015,20,2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015,8153415,4.0767075,407.67075000000006
Danny Collins,BST,5600000.0,5200000.0,2015,59,2015-03-20,Danny Collins,10000000,5637066,8465845,2015,-1534155,-0.1534155,-15.341550000000002
Shanghai,Wein.,46400.0,9200000.0,2015,5,2015-10-02,Shanghai,50000000,46425,15505922,2015,-34494078,-0.68988156,-68.988156
Me and Earl and the Dying Girl,FoxS,6800000.0,2300000.0,2015,100,2015-06-12,Me and Earl and the Dying Girl,8000000,6758416,9266180,2015,1266180,0.1582725,15.827250000000001
Anomalisa,Par.,3800000.0,1900000.0,2015,6,2015-12-30,Anomalisa,8000000,3759286,5706168,2015,-2293832,-0.286729,-28.672900000000002
Trash,FCW,17500.0,4800000.0,2015,46,2015-10-09,Trash,12000000,17484,6553186,2015,-5446814,-0.4539011666666667,-45.39011666666667
Escobar: Paradise Lost,RTWC,196000.0,3600000.0,2015,12,2015-06-26,Escobar: Paradise Lost,17000000,195792,3917679,2015,-13082321,-0.769548294117647,-76.9548294117647
By the Sea,Uni.,538000.0,2800000.0,2015,97,2015-11-13,By the Sea,20000000,538460,3727746,2015,-16272254,-0.8136127,-81.36126999999999
Jem and the Holograms,Uni.,2200000.0,149000.0,2015,53,2015-10-23,Jem and the Holograms,5000000,2184640,2368937,2015,-2631063,-0.5262126,-52.62126000000001
The D Train,IFC,673000.0,102000.0,2015,34,2015-05-08,The D Train,3000000,669688,772366,2015,-2227634,-0.7425446666666666,-74.25446666666666
Captain America: Civil War,BV,408100000.0,745200000.0,2016,17,2016-05-06,Captain America: Civil War,250000000,408084349,1140069413,2016,890069413,3.560277652,356.0277652
Rogue One: A Star Wars Story,BV,532200000.0,523900000.0,2016,45,2016-12-16,Rogue One: A Star Wars Story,200000000,532177324,1049102856,2016,849102856,4.24551428,424.551428
Finding Dory,BV,486300000.0,542300000.0,2016,46,2016-06-17,Finding Dory,200000000,486295561,1021215193,2016,821215193,4.106075965,410.60759649999994
Zootopia,BV,341300000.0,682500000.0,2016,57,2016-03-04,Zootopia,150000000,341268248,1019429616,2016,869429616,5.79619744,579.6197440000001
The Secret Life of Pets,Uni.,368400000.0,507100000.0,2016,26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,2016,811750534,10.823340453333333,1082.3340453333333
Batman v Superman: Dawn of Justice,WB,330400000.0,543300000.0,2016,18,2016-03-25,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,2016,617500281,2.470001124,247.0001124
Deadpool,Fox,363100000.0,420000000.0,2016,56,2016-02-12,Deadpool,58000000,363070709,801025593,2016,743025593,12.810786086206896,1281.0786086206897
Suicide Squad,WB,325100000.0,421700000.0,2016,100,2016-08-05,Suicide Squad,175000000,325100054,746059887,2016,571059887,3.2631993542857143,326.31993542857145
Doctor Strange,BV,232600000.0,445100000.0,2016,28,2016-11-04,Doctor Strange,165000000,232641920,676404566,2016,511404566,3.099421612121212,309.94216121212116
Moana,BV,248800000.0,394600000.0,2016,62,2016-11-23,Moana,150000000,248757044,637517365,2016,487517365,3.2501157666666667,325.01157666666666
Sing,Uni.,270400000.0,363800000.0,2016,29,2016-12-21,Sing,75000000,270329045,634454789,2016,559454789,7.459397186666667,745.9397186666667
X-Men: Apocalypse,Fox,155400000.0,388500000.0,2016,93,2016-05-27,X-Men: Apocalypse,178000000,155442489,542537546,2016,364537546,2.047963741573034,204.79637415730338
Kung Fu Panda 3,Fox,143500000.0,377600000.0,2016,11,2016-01-29,Kung Fu Panda 3,140000000,143528619,517599142,2016,377599142,2.6971367285714285,269.71367285714285
La La Land,LG/S,151100000.0,295000000.0,2016,92,2016-12-09,La La Land,20000000,151101803,426351163,2016,406351163,20.31755815,2031.755815
Warcraft,Uni.,47400000.0,386300000.0,2016,46,2016-06-10,Warcraft,160000000,47225655,425522281,2016,265522281,1.65951425625,165.951425625
Jason Bourne,Uni.,162400000.0,253100000.0,2016,86,2016-07-29,Jason Bourne,120000000,162192920,416168316,2016,296168316,2.4680693,246.80692999999997
Ice Age: Collision Course,Fox,64099999.0,344500000.0,2016,52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,2016,297156682,2.830063638095238,283.0063638095238
Independence Day: Resurgence,Fox,103100000.0,286500000.0,2016,33,2016-06-24,Independence Day: Resurgence,165000000,103144286,384169424,2016,219169424,1.3282995393939394,132.82995393939393
The Legend of Tarzan,WB,126600000.0,230100000.0,2016,88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,2016,168902025,0.9383445833333334,93.83445833333333
The Angry Birds Movie,Sony,107500000.0,244800000.0,2016,77,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,2016,279327887,3.826409410958904,382.6409410958904
Trolls,Fox,153700000.0,193200000.0,2016,73,2016-11-04,Trolls,125000000,153707064,344150134,2016,219150134,1.753201072,175.3201072
Star Trek Beyond,Par.,158800000.0,184600000.0,2016,79,2016-07-22,Star Trek Beyond,185000000,158848340,335802233,2016,150802233,0.8151472054054054,81.51472054054054
Now You See Me 2,LG/S,65099999.0,269800000.0,2016,66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,2016,238325007,2.648055633333333,264.80556333333334
Dangal,UTV,12400000.0,290500000.0,2016,56,2016-12-21,Dangal,9500000,12391761,294654618,2016,285154618,30.01627557894737,3001.627557894737
Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016,26,2016-05-27,Alice Through the Looking Glass,170000000,77042381,276928112,2016,106928112,0.628988894117647,62.8988894117647
Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000.0,163600000.0,2016,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,2016,110328374,0.8172472148148148,81.72472148148148
Sully,WB,125100000.0,115700000.0,2016,50,2016-09-09,Sully,60000000,125070033,238524556,2016,178524556,2.9754092666666665,297.5409266666667
Hidden Figures,Fox,169600000.0,66300000.0,2016,64,2016-12-25,Hidden Figures,25000000,169607287,231771716,2016,206771716,8.27086864,827.086864
Inferno,Sony,34300000.0,185700000.0,2016,64,2016-10-28,Inferno,75000000,34343574,219519367,2016,144519367,1.9269248933333334,192.69248933333333
Central Intelligence,WB (NL),127400000.0,89500000.0,2016,91,2016-06-17,Central Intelligence,50000000,127440871,217194805,2016,167194805,3.3438961,334.38961
Me Before You,WB (NL),56200000.0,152100000.0,2016,20,2016-06-03,Me Before You,20000000,56245075,208265198,2016,188265198,9.4132599,941.32599
London Has Fallen,Focus,62500000.0,143200000.0,2016,80,2016-03-04,London Has Fallen,60000000,62524260,195194085,2016,135194085,2.25323475,225.32347499999997
Arrival,Par.,100500000.0,102800000.0,2016,34,2016-11-11,Arrival,47000000,100546139,203127894,2016,156127894,3.321870085106383,332.1870085106383
Bad Moms,STX,113300000.0,70700000.0,2016,99,2016-07-29,Bad Moms,20000000,113257297,180998716,2016,160998716,8.0499358,804.9935800000001
Storks,WB,72700000.0,110700000.0,2016,15,2016-09-23,Storks,70000000,72679278,183353431,2016,113353431,1.6193347285714286,161.93347285714285
The BFG,BV,55500000.0,127900000.0,2016,17,2016-07-01,The BFG,140000000,55483770,199646680,2016,59646680,0.4260477142857143,42.60477142857143
The Divergent Series: Allegiant,LG/S,66200000.0,113100000.0,2016,34,2016-03-18,The Divergent Series: Allegiant,110000000,66184051,172022517,2016,62022517,0.5638410636363637,56.38410636363636
Hacksaw Ridge,LGF,67200000.0,108100000.0,2016,17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,2016,128904682,3.22261705,322.261705
Jack Reacher: Never Go Back,Par.,58700000.0,103400000.0,2016,85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,2016,99946489,1.6657748166666666,166.57748166666667
The Accountant,WB,86300000.0,68900000.0,2016,100,2016-10-14,The Accountant,40000000,86260045,152962083,2016,112962083,2.824052075,282.4052075
Gods of Egypt,LG/S,31200000.0,119500000.0,2016,18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,2016,-1163244,-0.008308885714285714,-0.8308885714285714
Lights Out,WB (NL),67300000.0,81600000.0,2016,55,2016-07-22,Lights Out,5000000,67268835,148806510,2016,143806510,28.761302,2876.1302
Sausage Party,Sony,97700000.0,43000000.0,2016,28,2016-08-12,Sausage Party,19000000,97670358,141344255,2016,122344255,6.439171315789474,643.9171315789474
Lion,Wein.,51700000.0,88600000.0,2016,60,2016-11-25,Lion,12000000,51739495,149570720,2016,137570720,11.464226666666667,1146.4226666666666
Mechanic: Resurrection,LG/S,21200000.0,104500000.0,2016,94,2016-08-26,Mechanic: Resurrection,40000000,21218403,109738840,2016,69738840,1.743471,174.3471
Ride Along 2,Uni.,91200000.0,33400000.0,2016,95,2016-01-15,Ride Along 2,40000000,90862685,124827316,2016,84827316,2.1206829,212.06829
Deepwater Horizon,LG/S,61400000.0,60400000.0,2016,47,2016-09-30,Deepwater Horizon,156000000,61433527,122603824,2016,-33396176,-0.2140780512820513,-21.40780512820513
Allied,Par.,40100000.0,79400000.0,2016,47,2016-11-23,Allied,106000000,40098064,119266661,2016,13266661,0.12515717924528302,12.515717924528303
The Shallows,Sony,55100000.0,64000000.0,2016,54,2016-06-24,The Shallows,13000000,55121623,118763442,2016,105763442,8.135649384615384,813.5649384615384
The Purge: Election Year,Uni.,79200000.0,39400000.0,2016,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016,108514727,10.8514727,1085.14727
Why Him?,Fox,60300000.0,57800000.0,2016,62,2016-12-23,Why Him?,38000000,60323786,117425156,2016,79425156,2.0901356842105265,209.01356842105264
Office Christmas Party,Par.,54800000.0,59700000.0,2016,81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,2016,46323299,1.0294066444444445,102.94066444444445
10 Cloverfield Lane,Par.,72100000.0,38100000.0,2016,54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,2016,103286422,20.6572844,2065.7284400000003
The 5th Wave,Sony,34900000.0,75000000.0,2016,69,2016-01-22,The 5th Wave,38000000,34912982,111336398,2016,73336398,1.9299052105263157,192.99052105263158
Neighbors 2: Sorority Rising,Uni.,55500000.0,52600000.0,2016,56,2016-05-20,Neighbors 2: Sorority Rising,35000000,55340730,108757621,2016,73757621,2.1073606,210.73605999999998
The Little Prince,EOne,1300000.0,96200000.0,2016,19,2016-02-12,The Little Prince,77500000,1311213,102028919,2016,24528919,0.3165021806451613,31.650218064516128
Dirty Grandpa,LGF,35600000.0,58500000.0,2016,62,2016-01-22,Dirty Grandpa,11500000,35593113,105078449,2016,93578449,8.137256434782609,813.7256434782608
Money Monster,TriS,41000000.0,52300000.0,2016,98,2016-05-13,Money Monster,27000000,41012075,93466095,2016,66466095,2.461707222222222,246.1707222222222
My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000.0,2016,77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,2016,74096558,4.116475444444444,411.6475444444444
Collateral Beauty,WB (NL),31000000.0,57500000.0,2016,13,2016-12-16,Collateral Beauty,36000000,31016021,85309093,2016,49309093,1.3696970277777778,136.96970277777777
Sultan,Yash,6200000.0,81100000.0,2016,100,2016-07-06,Sultan,11000000,5599781,72989781,2016,61989781,5.6354346363636365,563.5434636363636
War Dogs,WB,43000000.0,43200000.0,2016,45,2016-08-19,War Dogs,50000000,43034523,86234503,2016,36234503,0.72469006,72.46900600000001
Nerve,LGF,38600000.0,46700000.0,2016,43,2016-07-27,Nerve,20000000,38583626,70652284,2016,50652284,2.5326142,253.26142
Ouija: Origin of Evil,Uni.,35100000.0,46600000.0,2016,75,2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,2016,72831866,8.092429555555556,809.2429555555557
Manchester by the Sea,RAtt.,47700000.0,31300000.0,2016,30,2016-11-18,Manchester by the Sea,8500000,47695371,77733867,2016,69233867,8.145160823529412,814.5160823529412
The Boss,Uni.,63300000.0,15600000.0,2016,17,2016-04-08,The Boss,29000000,63077560,78652207,2016,49652207,1.7121450689655173,171.21450689655174
Mike and Dave Need Wedding Dates,Fox,46000000.0,31100000.0,2016,73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,2016,42898100,1.2999424242424242,129.99424242424243
Miracles from Heaven,TriS,61700000.0,12200000.0,2016,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,2016,60798736,4.6768258461538466,467.68258461538466
Kubo and the Two Strings,Focus,48000000.0,21900000.0,2016,22,2016-08-19,Kubo and the Two Strings,55000000,48023088,77548122,2016,22548122,0.40996585454545453,40.99658545454545
13 Hours: The Secret Soldiers of Benghazi,Par.,52900000.0,16600000.0,2016,30,2016-01-15,13 Hours: The Secret Soldiers of Benghazi,50000000,52853219,69411370,2016,19411370,0.3882274,38.82274
Fences,Par.,57700000.0,6700000.0,2016,37,2016-12-16,Fences,24000000,57682904,64282881,2016,40282881,1.678453375,167.8453375
"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,22,2016-02-05,"Hail, Caesar!",22000000,30080225,64160680,2016,42160680,1.9163945454545455,191.63945454545456
The Nice Guys,WB,36300000.0,26500000.0,2016,56,2016-05-20,The Nice Guys,50000000,36261763,59596747,2016,9596747,0.19193494,19.193494
Zoolander 2,Par.,28800000.0,27900000.0,2016,64,2016-02-12,Zoolander 2,50000000,28848693,55348693,2016,5348693,0.10697386,10.697386
Barbershop: The Next Cut,WB (NL),54000000.0,1000000.0,2016,22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,2016,34404202,1.7202101,172.02101000000002
The Finest Hours,BV,27600000.0,24500000.0,2016,36,2016-01-29,The Finest Hours,70000000,27569558,49252761,2016,-20747239,-0.2963891285714286,-29.638912857142856
Patriots Day,LGF,31900000.0,18700000.0,2016,69,2016-12-21,Patriots Day,40000000,31886361,52837989,2016,12837989,0.320949725,32.094972500000004
Florence Foster Jenkins,Par.,27400000.0,21500000.0,2016,22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016,27000339,0.9310461724137931,93.1046172413793
Eddie the Eagle,Fox,15800000.0,30400000.0,2016,86,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,2016,22060480,0.9591513043478261,95.91513043478261
Risen,Sony,36900000.0,9200000.0,2016,48,2016-02-19,Risen,20000000,36880033,46255763,2016,26255763,1.31278815,131.278815
Blair Witch,LGF,20800000.0,24400000.0,2016,1,2016-09-16,Blair Witch,10000000,20777061,38985577,2016,28985577,2.8985577,289.85577
Almost Christmas,Uni.,42200000.0,422000.0,2016,81,2016-11-11,Almost Christmas,17000000,42065185,42493506,2016,25493506,1.499618,149.96179999999998
The Witch,A24,25100000.0,15300000.0,2016,94,2016-02-19,The Witch,3500000,25138705,40454520,2016,36954520,10.558434285714286,1055.8434285714286
Hell or High Water,LGF,27000000.0,10900000.0,2016,77,2016-08-12,Hell or High Water,12000000,27007844,37584304,2016,25584304,2.1320253333333334,213.20253333333335
The Forest,Focus,26600000.0,11000000.0,2016,92,2016-01-08,The Forest,10000000,26594261,40749230,2016,30749230,3.074923,307.4923
Snowden,ORF,21600000.0,15700000.0,2016,79,2016-09-16,Snowden,50000000,21587519,35380918,2016,-14619082,-0.29238164,-29.238164
When the Bough Breaks,SGem,29700000.0,911000.0,2016,85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,20768449,2.0768449,207.68449
Nocturnal Animals,Focus,10700000.0,19600000.0,2016,3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,9898681,0.43994137777777775,43.99413777777777
The Light Between Oceans,BV,12500000.0,13400000.0,2016,34,2016-09-02,The Light Between Oceans,20000000,12545979,22281732,2016,2281732,0.1140866,11.40866
The Brothers Grimsby,Sony,6900000.0,18300000.0,2016,39,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,2016,-6279530,-0.17941514285714286,-17.941514285714284
Free State of Jones,STX,20800000.0,4200000.0,2016,81,2016-06-24,Free State of Jones,50000000,20810036,23237252,2016,-26762748,-0.53525496,-53.525496
Middle School: The Worst Years of My Life,LGF,20000000.0,3300000.0,2016,39,2016-10-07,Middle School: The Worst Years of My Life,8500000,20007149,23311293,2016,14811293,1.7425050588235294,174.25050588235294
Triple 9,ORF,12600000.0,10500000.0,2016,33,2016-02-26,Triple 9,20000000,12639297,25943792,2016,5943792,0.2971896,29.71896
